,Product Title,Brand,Type,Variant Name,Color HEX,Color RGB,Season 1 Name,Season 1 Percent,S1 Closest Color,Season 2 Name,Season 2 Percent,S2 Closest Color,Product URL,R,G,B,Tone,Tone_Label,Predicted_Tone_Label,Predicted_Tone
537,TAMAGO Airy Blush,somethinc,cheek,Baby Love,#ff888f,"(255, 136, 143)",spring warm,53.94433742801488,"[255.0, 143.0, 114.0]",autumn soft,46.05566257198513,"[224.0, 134.0, 127.0]",https://somethinc.com/id/product/detail/tamago-airy-blush,255,136,143,medium_tan,2,2,medium_tan
538,TAMAGO Airy Blush,somethinc,cheek,Flamingo (New Formula),#ff9189,"(255, 145, 137)",spring warm,58.30211345860771,"[255.0, 143.0, 114.0]",spring light,41.69788654139229,"[255.0, 176.0, 146.0]",https://somethinc.com/id/product/detail/tamago-airy-blush,255,145,137,medium_tan,2,2,medium_tan
539,TAMAGO Airy Blush,somethinc,cheek,Hope,#fb9171,"(251, 145, 113)",spring warm,87.5893354684517,"[255.0, 143.0, 114.0]",autumn soft,12.41066453154832,"[224.0, 134.0, 127.0]",https://somethinc.com/id/product/detail/tamago-airy-blush,251,145,113,medium_tan,2,2,medium_tan
540,WAKE ME UP HD Blur Full Coverage Concealer,somethinc,face,Orange Corrector,#d28d64,"(210, 141, 100)",autumn warm,57.27482018309245,"[217.0, 159.0, 113.0]",autumn soft,42.72517981690756,"[224.0, 134.0, 127.0]",https://somethinc.com/id/product/detail/wake-me-up-hd-blur-full-coverage-concealer,210,141,100,medium_tan,2,2,medium_tan
541,WAKE ME UP HD Blur Full Coverage Concealer,somethinc,face,Sand,#d7a872,"(215, 168, 114)",autumn warm,80.17198635261775,"[217.0, 159.0, 113.0]",autumn soft,19.82801364738225,"[224.0, 134.0, 127.0]",https://somethinc.com/id/product/detail/wake-me-up-hd-blur-full-coverage-concealer,215,168,114,medium_tan,2,2,medium_tan
542,WAKE ME UP HD Blur Full Coverage Concealer,somethinc,face,Ivory,#f6d1a5,"(246, 209, 165)",spring light,50.16838987573981,"[255.0, 241.0, 166.0]",autumn soft,49.8316101242602,"[222.0, 193.0, 182.0]",https://somethinc.com/id/product/detail/wake-me-up-hd-blur-full-coverage-concealer,246,209,165,fair_light,1,1,fair_light
543,WAKE ME UP HD Blur Full Coverage Concealer,somethinc,face,Biscuit,#e5caad,"(229, 202, 173)",autumn soft,73.11788671873077,"[222.0, 193.0, 182.0]",spring clear,26.88211328126923,"[193.0, 190.0, 184.0]",https://somethinc.com/id/product/detail/wake-me-up-hd-blur-full-coverage-concealer,229,202,173,fair_light,1,1,fair_light
544,WAKE ME UP HD Blur Full Coverage Concealer,somethinc,face,Honey,#fad0a0,"(250, 208, 160)",spring light,50.99203963904517,"[255.0, 241.0, 166.0]",spring light,49.00796036095484,"[255.0, 176.0, 146.0]",https://somethinc.com/id/product/detail/wake-me-up-hd-blur-full-coverage-concealer,250,208,160,fair_light,1,1,fair_light
545,WAKE ME UP HD Blur Full Coverage Concealer,somethinc,face,Shell,#fdeaca,"(253, 234, 202)",summer soft,60.99783932613955,"[255.0, 246.0, 183.0]",spring light,39.00216067386045,"[239.0, 239.0, 234.0]",https://somethinc.com/id/product/detail/wake-me-up-hd-blur-full-coverage-concealer,253,234,202,fair_light,1,1,fair_light
546,WAKE ME UP HD Blur Full Coverage Concealer,somethinc,face,Vanilla,#fbe7ce,"(251, 231, 206)",summer soft,53.16243027402297,"[255.0, 246.0, 183.0]",spring light,46.83756972597703,"[239.0, 239.0, 234.0]",https://somethinc.com/id/product/detail/wake-me-up-hd-blur-full-coverage-concealer,251,231,206,fair_light,1,1,fair_light
547,WAKE ME UP HD Blur Full Coverage Concealer,somethinc,face,Porcelain,#f6e0c9,"(246, 224, 201)",summer soft,55.3215958583269,"[255.0, 246.0, 183.0]",spring light,44.6784041416731,"[239.0, 239.0, 234.0]",https://somethinc.com/id/product/detail/wake-me-up-hd-blur-full-coverage-concealer,246,224,201,fair_light,1,1,fair_light
548,Checkmatte Transferproof Lipstick,somethinc,lip,01 Bishop,#c96855,"(201, 104, 85)",autumn warm,67.69139224961094,"[218.0, 103.0, 85.0]",spring warm,32.30860775038905,"[225.0, 128.0, 74.0]",https://somethinc.com/id/product/detail/checkmatte-transferproof-lipstick,201,104,85,dark_deep,0,0,dark_deep
549,Checkmatte Transferproof Lipstick,somethinc,lip,04 Grandmaster,#b35c4b,"(179, 92, 75)",autumn soft,57.17883328507234,"[167.0, 85.0, 47.0]",autumn warm,42.82116671492766,"[218.0, 103.0, 85.0]",https://somethinc.com/id/product/detail/checkmatte-transferproof-lipstick,179,92,75,dark_deep,0,0,dark_deep
550,Checkmatte Transferproof Lipstick,somethinc,lip,05 Knight,#ad3246,"(173, 50, 70)",summer cool ,50.0,"[152.0, 42.0, 85.0]",winter deep,50.0,"[152.0, 42.0, 85.0]",https://somethinc.com/id/product/detail/checkmatte-transferproof-lipstick,173,50,70,dark_deep,0,0,dark_deep
551,Checkmatte Transferproof Lipstick,somethinc,lip,06 Mage,#892734,"(137, 39, 52)",autumn warm,62.92639533862474,"[156.0, 35.0, 53.0]",autumn warm,37.07360466137527,"[133.0, 67.0, 35.0]",https://somethinc.com/id/product/detail/checkmatte-transferproof-lipstick,137,39,52,dark_deep,0,0,dark_deep
552,Checkmatte Transferproof Lipstick,somethinc,lip,07 Cold,#d38178,"(211, 129, 120)",autumn soft,51.99179211942375,"[224.0, 134.0, 127.0]",summer soft,48.00820788057625,"[197.0, 121.0, 125.0]",https://somethinc.com/id/product/detail/checkmatte-transferproof-lipstick,211,129,120,medium_tan,2,2,medium_tan
553,Checkmatte Transferproof Lipstick,somethinc,lip,09 Soleyn,#de6a61,"(222, 106, 97)",autumn warm,71.09102562229891,"[218.0, 103.0, 85.0]",spring warm,28.90897437770108,"[225.0, 128.0, 74.0]",https://somethinc.com/id/product/detail/checkmatte-transferproof-lipstick,222,106,97,medium_tan,2,2,medium_tan
554,Checkmatte Transferproof Lipstick,somethinc,lip,10 Halo,#c46d51,"(196, 109, 81)",autumn warm,60.43879358860451,"[218.0, 103.0, 85.0]",spring warm,39.56120641139549,"[225.0, 128.0, 74.0]",https://somethinc.com/id/product/detail/checkmatte-transferproof-lipstick,196,109,81,dark_deep,0,0,dark_deep
555,Checkmatte Transferproof Lipstick,somethinc,lip,11 Joker,#d95b45,"(217, 91, 69)",autumn warm,58.24079738388601,"[218.0, 103.0, 85.0]",autumn soft,41.759202616114,"[231.0, 113.0, 59.0]",https://somethinc.com/id/product/detail/checkmatte-transferproof-lipstick,217,91,69,dark_deep,0,0,dark_deep
556,Checkmatte Transferproof Lipstick,somethinc,lip,12 Queen,#9b1432,"(155, 20, 50)",autumn warm,73.00084198432,"[156.0, 35.0, 53.0]",summer cool ,26.99915801568,"[152.0, 42.0, 85.0]",https://somethinc.com/id/product/detail/checkmatte-transferproof-lipstick,155,20,50,dark_deep,0,0,dark_deep
557,Checkmatte Transferproof Lipstick,somethinc,lip,13 Swipe,#ed6653,"(237, 102, 83)",spring warm,54.21637432709652,"[251.0, 95.0, 87.0]",autumn warm,45.7836256729035,"[218.0, 103.0, 85.0]",https://somethinc.com/id/product/detail/checkmatte-transferproof-lipstick,237,102,83,medium_tan,2,2,medium_tan
558,Checkmatte Transferproof Lipstick,somethinc,lip,14 Witty,#de626a,"(222, 98, 106)",autumn warm,61.31633378717698,"[218.0, 103.0, 85.0]",spring warm,38.68366621282302,"[251.0, 95.0, 87.0]",https://somethinc.com/id/product/detail/checkmatte-transferproof-lipstick,222,98,106,medium_tan,2,2,medium_tan
559,Checkmatte Transferproof Lipstick,somethinc,lip,16 Paladin,#c64142,"(198, 65, 66)",summer cool ,63.55825532603674,"[208.0, 49.0, 79.0]",winter deep,36.44174467396326,"[198.0, 31.0, 87.0]",https://somethinc.com/id/product/detail/checkmatte-transferproof-lipstick,198,65,66,dark_deep,0,0,dark_deep
560,Checkmatte Transferproof Lipstick,somethinc,lip,02 Pawn,#d58880,"(213, 136, 128)",autumn soft,66.35292557961982,"[224.0, 134.0, 127.0]",summer soft,33.64707442038019,"[197.0, 121.0, 125.0]",https://somethinc.com/id/product/detail/checkmatte-transferproof-lipstick,213,136,128,medium_tan,2,2,medium_tan
561,Checkmatte Transferproof Lipstick,somethinc,lip,03 Gambit,#d47579,"(212, 117, 121)",summer soft,57.4629111441032,"[197.0, 121.0, 125.0]",autumn soft,42.53708885589679,"[224.0, 134.0, 127.0]",https://somethinc.com/id/product/detail/checkmatte-transferproof-lipstick,212,117,121,medium_tan,2,2,medium_tan
562,Checkmatte Transferproof Lipstick,somethinc,lip,08 Priest,#d47579,"(212, 117, 121)",summer soft,57.4629111441032,"[197.0, 121.0, 125.0]",autumn soft,42.53708885589679,"[224.0, 134.0, 127.0]",https://somethinc.com/id/product/detail/checkmatte-transferproof-lipstick,212,117,121,medium_tan,2,2,medium_tan
563,Checkmatte Transferproof Lipstick,somethinc,lip,15 Capture,#af5559,"(175, 85, 89)",summer light,50.75575738360219,"[164.0, 104.0, 114.0]",summer soft,49.24424261639783,"[177.0, 89.0, 123.0]",https://somethinc.com/id/product/detail/checkmatte-transferproof-lipstick,175,85,89,dark_deep,0,0,dark_deep
564,Checkmatte Transferproof Lipstick,somethinc,lip,17 Castle,#d4806e,"(212, 128, 110)",autumn soft,50.77497952270473,"[224.0, 134.0, 127.0]",summer soft,49.22502047729527,"[197.0, 121.0, 125.0]",https://somethinc.com/id/product/detail/checkmatte-transferproof-lipstick,212,128,110,medium_tan,2,2,medium_tan
565,Checkmatte Transferproof Lipstick,somethinc,lip,18 King,#d47579,"(212, 117, 121)",summer soft,57.4629111441032,"[197.0, 121.0, 125.0]",autumn soft,42.53708885589679,"[224.0, 134.0, 127.0]",https://somethinc.com/id/product/detail/checkmatte-transferproof-lipstick,212,117,121,medium_tan,2,2,medium_tan
566,Checkmatte Transferproof Lipstick,somethinc,lip,19 Endgame,#873240,"(135, 50, 64)",autumn warm,50.11068997954396,"[156.0, 35.0, 53.0]",summer cool ,49.88931002045604,"[152.0, 42.0, 85.0]",https://somethinc.com/id/product/detail/checkmatte-transferproof-lipstick,135,50,64,dark_deep,0,0,dark_deep
567,Checkmatte Transferproof Lipstick,somethinc,lip,20 Rouge,#a5303a,"(165, 48, 58)",autumn warm,64.82493026759599,"[156.0, 35.0, 53.0]",summer cool ,35.175069732404,"[152.0, 42.0, 85.0]",https://somethinc.com/id/product/detail/checkmatte-transferproof-lipstick,165,48,58,dark_deep,0,0,dark_deep
568,Checkmatte Transferproof Lipstick,somethinc,lip,21 Clover,#994855,"(153, 72, 85)",summer cool ,50.0,"[152.0, 42.0, 85.0]",winter deep,50.0,"[152.0, 42.0, 85.0]",https://somethinc.com/id/product/detail/checkmatte-transferproof-lipstick,153,72,85,dark_deep,0,0,dark_deep
569,IDOL BLURRY Soft Lip Matte,somethinc,lip,Ambush,#8c413c,"(140, 65, 60)",autumn warm,57.13947033080478,"[133.0, 67.0, 35.0]",autumn warm,42.86052966919522,"[156.0, 35.0, 53.0]",https://somethinc.com/id/product/detail/idol-blurry-soft-lip-matte,140,65,60,dark_deep,0,0,dark_deep
570,IDOL BLURRY Soft Lip Matte,somethinc,lip,Pokerface,#9d5144,"(157, 81, 68)",autumn soft,64.47674950216417,"[167.0, 85.0, 47.0]",summer cool ,35.52325049783583,"[152.0, 42.0, 85.0]",https://somethinc.com/id/product/detail/idol-blurry-soft-lip-matte,157,81,68,dark_deep,0,0,dark_deep
571,IDOL BLURRY Soft Lip Matte,somethinc,lip,Playdate,#a95646,"(169, 86, 70)",autumn soft,67.41164435585279,"[167.0, 85.0, 47.0]",summer light,32.58835564414723,"[164.0, 104.0, 114.0]",https://somethinc.com/id/product/detail/idol-blurry-soft-lip-matte,169,86,70,dark_deep,0,0,dark_deep
572,IDOL BLURRY Soft Lip Matte,somethinc,lip,Zoom,#b05868,"(176, 88, 104)",summer soft,53.99403789575486,"[177.0, 89.0, 123.0]",summer light,46.00596210424516,"[164.0, 104.0, 114.0]",https://somethinc.com/id/product/detail/idol-blurry-soft-lip-matte,176,88,104,dark_deep,0,0,dark_deep
573,IDOL BLURRY Soft Lip Matte,somethinc,lip,Lonely,#9f5e5c,"(159, 94, 92)",summer light,59.45921411631306,"[164.0, 104.0, 114.0]",summer soft,40.54078588368692,"[177.0, 89.0, 123.0]",https://somethinc.com/id/product/detail/idol-blurry-soft-lip-matte,159,94,92,dark_deep,0,0,dark_deep
574,IDOL BLURRY Soft Lip Matte,somethinc,lip,Encore,#b65e5c,"(182, 94, 92)",summer light,51.34281252727875,"[164.0, 104.0, 114.0]",summer soft,48.65718747272125,"[177.0, 89.0, 123.0]",https://somethinc.com/id/product/detail/idol-blurry-soft-lip-matte,182,94,92,dark_deep,0,0,dark_deep
575,IDOL BLURRY Soft Lip Matte,somethinc,lip,Cyber,#d27b81,"(210, 123, 129)",summer soft,56.5827429535817,"[197.0, 121.0, 125.0]",autumn soft,43.4172570464183,"[224.0, 134.0, 127.0]",https://somethinc.com/id/product/detail/idol-blurry-soft-lip-matte,210,123,129,medium_tan,2,2,medium_tan
576,IDOL BLURRY Soft Lip Matte,somethinc,lip,LMLY,#b4445a,"(180, 68, 90)",summer cool ,51.99334853874564,"[208.0, 49.0, 79.0]",summer cool ,48.00665146125437,"[152.0, 42.0, 85.0]",https://somethinc.com/id/product/detail/idol-blurry-soft-lip-matte,180,68,90,dark_deep,0,0,dark_deep
577,IDOL BLURRY Soft Lip Matte,somethinc,lip,Blow,#b45e51,"(180, 94, 81)",autumn soft,50.34200126843156,"[167.0, 85.0, 47.0]",summer light,49.65799873156844,"[164.0, 104.0, 114.0]",https://somethinc.com/id/product/detail/idol-blurry-soft-lip-matte,180,94,81,dark_deep,0,0,dark_deep
578,IDOL BLURRY Soft Lip Matte,somethinc,lip,Hunter,#b25065,"(178, 80, 101)",summer soft,56.32037270520753,"[177.0, 89.0, 123.0]",summer light,43.67962729479247,"[164.0, 104.0, 114.0]",https://somethinc.com/id/product/detail/idol-blurry-soft-lip-matte,178,80,101,dark_deep,0,0,dark_deep
579,IDOL BLURRY Soft Lip Matte,somethinc,lip,Happier,#a33f41,"(163, 63, 65)",autumn soft,51.93458275610723,"[167.0, 85.0, 47.0]",summer cool ,48.06541724389277,"[152.0, 42.0, 85.0]",https://somethinc.com/id/product/detail/idol-blurry-soft-lip-matte,163,63,65,dark_deep,0,0,dark_deep
580,IDOL BLURRY Soft Lip Matte,somethinc,lip,Loyalty,#a04d47,"(160, 77, 71)",autumn soft,59.48289086696917,"[167.0, 85.0, 47.0]",summer cool ,40.51710913303083,"[152.0, 42.0, 85.0]",https://somethinc.com/id/product/detail/idol-blurry-soft-lip-matte,160,77,71,dark_deep,0,0,dark_deep
581,IDOL BLURRY Soft Lip Matte,somethinc,lip,Slay,#97393b,"(151, 57, 59)",autumn warm,56.26476345707532,"[156.0, 35.0, 53.0]",summer cool ,43.73523654292468,"[152.0, 42.0, 85.0]",https://somethinc.com/id/product/detail/idol-blurry-soft-lip-matte,151,57,59,dark_deep,0,0,dark_deep
582,IDOL BLURRY Soft Lip Matte,somethinc,lip,Claudia,#894c47,"(137, 76, 71)",autumn warm,51.3909060257963,"[133.0, 67.0, 35.0]",autumn soft,48.60909397420371,"[167.0, 85.0, 47.0]",https://somethinc.com/id/product/detail/idol-blurry-soft-lip-matte,137,76,71,dark_deep,0,0,dark_deep
583,IDOL BLURRY Soft Lip Matte,somethinc,lip,Spotlight,#9e243b,"(158, 36, 59)",autumn warm,81.0293049437423,"[156.0, 35.0, 53.0]",summer cool ,18.9706950562577,"[152.0, 42.0, 85.0]",https://somethinc.com/id/product/detail/idol-blurry-soft-lip-matte,158,36,59,dark_deep,0,0,dark_deep
584,IDOL BLURRY Soft Lip Matte,somethinc,lip,Trouble,#9c4c40,"(156, 76, 64)",autumn soft,63.22268734381334,"[167.0, 85.0, 47.0]",autumn warm,36.77731265618664,"[133.0, 67.0, 35.0]",https://somethinc.com/id/product/detail/idol-blurry-soft-lip-matte,156,76,64,dark_deep,0,0,dark_deep
585,IDOL BLURRY Soft Lip Matte,somethinc,lip,Noel,#7f343e,"(127, 52, 62)",autumn warm,50.0,"[133.0, 67.0, 35.0]",winter cool,50.0,"[134.0, 42.0, 91.0]",https://somethinc.com/id/product/detail/idol-blurry-soft-lip-matte,127,52,62,dark_deep,0,0,dark_deep
586,IDOL BLURRY Soft Lip Matte,somethinc,lip,Fugu,#cd4349,"(205, 67, 73)",summer cool ,67.1437773068379,"[208.0, 49.0, 79.0]",winter deep,32.8562226931621,"[198.0, 31.0, 87.0]",https://somethinc.com/id/product/detail/idol-blurry-soft-lip-matte,205,67,73,dark_deep,0,0,dark_deep
587,IDOL BLURRY Soft Lip Matte,somethinc,lip,Trap,#b35d52,"(179, 93, 82)",summer light,50.56196894746046,"[164.0, 104.0, 114.0]",autumn soft,49.43803105253954,"[167.0, 85.0, 47.0]",https://somethinc.com/id/product/detail/idol-blurry-soft-lip-matte,179,93,82,dark_deep,0,0,dark_deep
588,IDOL BLURRY Soft Lip Matte,somethinc,lip,Anomaly,#8b373d,"(139, 55, 61)",autumn warm,51.60201581623103,"[156.0, 35.0, 53.0]",autumn warm,48.39798418376898,"[133.0, 67.0, 35.0]",https://somethinc.com/id/product/detail/idol-blurry-soft-lip-matte,139,55,61,dark_deep,0,0,dark_deep
589,IDOL BLURRY Soft Lip Matte,somethinc,lip,Confess,#b26054,"(178, 96, 84)",summer light,53.7839058023536,"[164.0, 104.0, 114.0]",summer soft,46.21609419764641,"[177.0, 89.0, 123.0]",https://somethinc.com/id/product/detail/idol-blurry-soft-lip-matte,178,96,84,dark_deep,0,0,dark_deep
590,MULTITASK Water Gloss,somethinc,face,Clear,#ffffff,"(255, 255, 255)",winter cool,100.0,"[255.0, 255.0, 255.0]",winter cool,0.0,"[255.0, 233.0, 242.0]",https://somethinc.com/id/product/detail/multitask-water-gloss,255,255,255,fair_light,1,1,fair_light
591,MULTITASK Water Gloss,somethinc,face,Apricot,#de5955,"(222, 89, 85)",autumn warm,67.08949740678321,"[218.0, 103.0, 85.0]",spring warm,32.91050259321678,"[251.0, 95.0, 87.0]",https://somethinc.com/id/product/detail/multitask-water-gloss,222,89,85,dark_deep,0,0,dark_deep
592,MULTITASK Water Gloss,somethinc,face,Blossom,#a54255,"(165, 66, 85)",summer cool ,50.0,"[152.0, 42.0, 85.0]",winter deep,50.0,"[152.0, 42.0, 85.0]",https://somethinc.com/id/product/detail/multitask-water-gloss,165,66,85,dark_deep,0,0,dark_deep
593,MULTITASK Water Gloss,somethinc,face,Camouflage,#645862,"(100, 88, 98)",winter deep,65.2296190406952,"[95.0, 98.0, 107.0]",autumn deep,34.77038095930482,"[101.0, 106.0, 78.0]",https://somethinc.com/id/product/detail/multitask-water-gloss,100,88,98,dark_deep,0,0,dark_deep
594,Fabric Lasting Tint,somethinc,face,Poet,#72303f,"(114, 48, 63)",autumn deep,54.60738218574051,"[89.0, 61.0, 56.0]",winter cool,45.39261781425949,"[134.0, 42.0, 91.0]",https://somethinc.com/id/product/detail/fabric-lasting-tint,114,48,63,dark_deep,0,0,dark_deep
595,Fabric Lasting Tint,somethinc,face,Chérie,#974c56,"(151, 76, 86)",summer cool ,50.0,"[152.0, 42.0, 85.0]",winter deep,50.0,"[152.0, 42.0, 85.0]",https://somethinc.com/id/product/detail/fabric-lasting-tint,151,76,86,dark_deep,0,0,dark_deep
596,Fabric Lasting Tint,somethinc,face,Pumpkin,#a3413c,"(163, 65, 60)",autumn soft,56.63736288074816,"[167.0, 85.0, 47.0]",autumn warm,43.36263711925184,"[156.0, 35.0, 53.0]",https://somethinc.com/id/product/detail/fabric-lasting-tint,163,65,60,dark_deep,0,0,dark_deep
597,Fabric Lasting Tint,somethinc,face,Whale,#b56c70,"(181, 108, 112)",summer light,55.93758588654598,"[164.0, 104.0, 114.0]",summer soft,44.06241411345403,"[177.0, 89.0, 123.0]",https://somethinc.com/id/product/detail/fabric-lasting-tint,181,108,112,dark_deep,0,0,dark_deep
598,Fabric Lasting Tint,somethinc,face,Mink,#dd4351,"(221, 67, 81)",summer cool ,60.98169810698666,"[208.0, 49.0, 79.0]",spring clear,39.01830189301335,"[255.0, 64.0, 74.0]",https://somethinc.com/id/product/detail/fabric-lasting-tint,221,67,81,dark_deep,0,0,dark_deep
599,Fabric Lasting Tint,somethinc,face,Pie,#c05442,"(192, 84, 66)",autumn soft,54.34064457560308,"[167.0, 85.0, 47.0]",autumn warm,45.65935542439693,"[218.0, 103.0, 85.0]",https://somethinc.com/id/product/detail/fabric-lasting-tint,192,84,66,dark_deep,0,0,dark_deep
600,Fabric Lasting Tint,somethinc,face,Winter,#c3756f,"(195, 117, 111)",summer soft,69.6632649566014,"[197.0, 121.0, 125.0]",summer light,30.33673504339862,"[164.0, 104.0, 114.0]",https://somethinc.com/id/product/detail/fabric-lasting-tint,195,117,111,medium_tan,2,2,medium_tan
601,Fabric Lasting Tint,somethinc,face,Calliope,#613b37,"(97, 59, 55)",autumn deep,81.04863228537428,"[89.0, 61.0, 56.0]",autumn deep,18.95136771462572,"[95.0, 46.0, 22.0]",https://somethinc.com/id/product/detail/fabric-lasting-tint,97,59,55,dark_deep,0,0,dark_deep
602,Fabric Lasting Tint,somethinc,face,Kanom,#5d382e,"(93, 56, 46)",autumn deep,68.7115105795795,"[89.0, 61.0, 56.0]",autumn deep,31.2884894204205,"[95.0, 46.0, 22.0]",https://somethinc.com/id/product/detail/fabric-lasting-tint,93,56,46,dark_deep,0,0,dark_deep
603,Fabric Lasting Tint,somethinc,face,Flesh,#925c53,"(146, 92, 83)",summer light,52.78466033263148,"[164.0, 104.0, 114.0]",autumn soft,47.21533966736852,"[167.0, 85.0, 47.0]",https://somethinc.com/id/product/detail/fabric-lasting-tint,146,92,83,dark_deep,0,0,dark_deep
604,Fabric Lasting Tint,somethinc,face,Nebula,#80484f,"(128, 72, 79)",winter cool,51.6047709831301,"[134.0, 42.0, 91.0]",summer cool ,48.3952290168699,"[122.0, 66.0, 113.0]",https://somethinc.com/id/product/detail/fabric-lasting-tint,128,72,79,dark_deep,0,0,dark_deep
605,Fabric Lasting Tint,somethinc,face,Melonni,#8b5046,"(139, 80, 70)",autumn soft,50.83115446254384,"[167.0, 85.0, 47.0]",autumn warm,49.16884553745615,"[133.0, 67.0, 35.0]",https://somethinc.com/id/product/detail/fabric-lasting-tint,139,80,70,dark_deep,0,0,dark_deep
606,Fabric Lasting Tint,somethinc,face,Muffin,#7a392b,"(122, 57, 43)",autumn warm,66.94519571977798,"[133.0, 67.0, 35.0]",spring warm,33.05480428022203,"[144.0, 76.0, 25.0]",https://somethinc.com/id/product/detail/fabric-lasting-tint,122,57,43,dark_deep,0,0,dark_deep
607,Fabric Lasting Tint,somethinc,face,Nude,#ad6d5f,"(173, 109, 95)",summer light,61.58271611343573,"[164.0, 104.0, 114.0]",summer soft,38.41728388656426,"[177.0, 89.0, 123.0]",https://somethinc.com/id/product/detail/fabric-lasting-tint,173,109,95,dark_deep,0,0,dark_deep
608,Fabric Lasting Tint,somethinc,face,SWAG,#8c3133,"(140, 49, 51)",autumn warm,54.01183786029486,"[156.0, 35.0, 53.0]",autumn warm,45.98816213970514,"[133.0, 67.0, 35.0]",https://somethinc.com/id/product/detail/fabric-lasting-tint,140,49,51,dark_deep,0,0,dark_deep
609,Fabric Lasting Tint,somethinc,face,Blood ,#982311,"(152, 35, 17)",autumn warm,53.29964381587795,"[156.0, 35.0, 53.0]",autumn warm,46.70035618412205,"[133.0, 67.0, 35.0]",https://somethinc.com/id/product/detail/fabric-lasting-tint,152,35,17,dark_deep,0,0,dark_deep
610,Fabric Lasting Tint,somethinc,face,Emperor,#7f1217,"(127, 18, 23)",autumn deep,51.44037119533436,"[95.0, 46.0, 22.0]",autumn warm,48.55962880466566,"[156.0, 35.0, 53.0]",https://somethinc.com/id/product/detail/fabric-lasting-tint,127,18,23,dark_deep,0,0,dark_deep
611,Fabric Lasting Tint,somethinc,face,Jaboo,#cb5f6c,"(203, 95, 108)",autumn warm,51.69710963848364,"[218.0, 103.0, 85.0]",summer soft,48.30289036151636,"[177.0, 89.0, 123.0]",https://somethinc.com/id/product/detail/fabric-lasting-tint,203,95,108,dark_deep,0,0,dark_deep
612,Fabric Lasting Tint,somethinc,face,Nest,#b32b39,"(179, 43, 57)",autumn warm,59.91869076509202,"[156.0, 35.0, 53.0]",summer cool ,40.08130923490798,"[208.0, 49.0, 79.0]",https://somethinc.com/id/product/detail/fabric-lasting-tint,179,43,57,dark_deep,0,0,dark_deep
613,Fabric Lasting Tint,somethinc,face,Omi,#d27c7f,"(210, 124, 127)",summer soft,56.04962699783849,"[197.0, 121.0, 125.0]",autumn soft,43.95037300216153,"[224.0, 134.0, 127.0]",https://somethinc.com/id/product/detail/fabric-lasting-tint,210,124,127,medium_tan,2,2,medium_tan
614,Fabric Lasting Tint,somethinc,face,Ploy,#cb6d6b,"(203, 109, 107)",summer soft,54.86961463860342,"[197.0, 121.0, 125.0]",autumn warm,45.13038536139656,"[218.0, 103.0, 85.0]",https://somethinc.com/id/product/detail/fabric-lasting-tint,203,109,107,medium_tan,2,2,medium_tan
615,Fabric Lasting Tint,somethinc,face,Stranger,#b75a65,"(183, 90, 101)",summer soft,54.13801320304782,"[177.0, 89.0, 123.0]",summer light,45.86198679695218,"[164.0, 104.0, 114.0]",https://somethinc.com/id/product/detail/fabric-lasting-tint,183,90,101,dark_deep,0,0,dark_deep
616,OMBRELLA Lip Totem Tint NEW SHADES,somethinc,lip,Crush,#d05049,"(208, 80, 73)",autumn warm,53.17661216796559,"[218.0, 103.0, 85.0]",summer cool ,46.82338783203441,"[208.0, 49.0, 79.0]",https://somethinc.com/id/product/detail/ombrella-lip-totem-tint-2,208,80,73,dark_deep,0,0,dark_deep
617,OMBRELLA Lip Totem Tint NEW SHADES,somethinc,lip,Soul,#d35343,"(211, 83, 67)",autumn warm,56.5464496524292,"[218.0, 103.0, 85.0]",summer cool ,43.4535503475708,"[208.0, 49.0, 79.0]",https://somethinc.com/id/product/detail/ombrella-lip-totem-tint-2,211,83,67,dark_deep,0,0,dark_deep
618,OMBRELLA Lip Totem Tint NEW SHADES,somethinc,lip,Bond,#ef7356,"(239, 115, 86)",spring warm,51.45653642315708,"[255.0, 114.0, 72.0]",spring warm,48.54346357684292,"[225.0, 128.0, 74.0]",https://somethinc.com/id/product/detail/ombrella-lip-totem-tint-2,239,115,86,medium_tan,2,2,medium_tan
619,OMBRELLA Lip Totem Tint NEW SHADES,somethinc,lip,Hottie,#d21e43,"(210, 30, 67)",summer cool ,50.85413912648298,"[208.0, 49.0, 79.0]",winter deep,49.14586087351702,"[198.0, 31.0, 87.0]",https://somethinc.com/id/product/detail/ombrella-lip-totem-tint-2,210,30,67,dark_deep,0,0,dark_deep
620,OMBRELLA Lip Totem Tint NEW SHADES,somethinc,lip,Underground,#c5776b,"(197, 119, 107)",summer soft,65.48781407769499,"[197.0, 121.0, 125.0]",autumn warm,34.51218592230499,"[218.0, 103.0, 85.0]",https://somethinc.com/id/product/detail/ombrella-lip-totem-tint-2,197,119,107,medium_tan,2,2,medium_tan
621,OMBRELLA Lip Totem Tint NEW SHADES,somethinc,lip,Undercover,#ad575a,"(173, 87, 90)",summer light,51.98609716231593,"[164.0, 104.0, 114.0]",summer soft,48.0139028376841,"[177.0, 89.0, 123.0]",https://somethinc.com/id/product/detail/ombrella-lip-totem-tint-2,173,87,90,dark_deep,0,0,dark_deep
